month,day,Solar_per,Eolica_per,Hidraulica_per,Carbon_per,Gas_Natural_per,Geotermica_per,Biomasa_per,Demand_per
6,4,-0.2212405842964463,-0.021299275392745697,-0.1899123847304949,0.061193666739831946,0.18630987671135346,0.14652711336809648,0.043184141987876096,-0.022860245645394975
6,5,-0.22307142466329,-0.018785520331769896,-0.1857610261451848,0.05823514059184825,0.18309417855161703,0.1299546572553005,0.04213282558476705,-0.023139751718596772
6,6,-0.22493406332373247,-0.016937527311603792,-0.1813446391907438,0.05554489216131355,0.1802276869851707,0.11334370585683684,0.0419768464977618,-0.02323833170108372
6,7,-0.22681113348087212,-0.015716277358492303,-0.17669570493658535,0.05316373853185093,0.17771021517753646,0.09695657201844365,0.04266670045624596,-0.023154318689530873
6,8,-0.2286827417504117,-0.015069002253411193,-0.17184952731592984,0.05112580476618679,0.17552909192345065,0.0810483538509384,0.044134272082593,-0.02289028760429033
6,9,-0.23052676725229299,-0.014930806273608186,-0.166843514360799,0.04945785600714142,0.17365972303703558,0.06586272749772853,0.04629489449404986,-0.0224529398640053
6,10,-0.23231942945507195,-0.015226539332920494,-0.16171588763066005,0.048178582276138464,0.17206627270845198,0.0516261228236139,0.049049946574482514,-0.021852848046192877
6,11,-0.23403567916749596,-0.01587301532233233,-0.15650497198479044,0.04729832471379284,0.17070294266759573,0.038544070490792795,0.05228957209080403,-0.021104129274987633
6,12,-0.23564972604172543,-0.01678138927280994,-0.15124825689217491,0.046818888780714905,0.16951542652804194,0.026797025909033205,0.05589567865128208,-0.02022401658217307
6,13,-0.23713557548552341,-0.017859697316714957,-0.14598152663442737,0.04673360000541519,0.16844264177936316,0.016536763260432415,0.05974509544071567,-0.019232343003802232
6,14,-0.23846748342881047,-0.019015400116611618,-0.1407383927955197,0.04702757183163281,0.16741873247972516,0.007883903115854924,0.06371254769599906,-0.018151022332524847
6,15,-0.23962057034144563,-0.02015805080172473,-0.13554933371385958,0.0476781748581453,0.1663751030758298,0.0009248983178617902,0.06767404331794032,-0.01700336716048935
6,16,-0.24057123691174812,-0.021201760668686998,-0.13044147589593108,0.04865571289413874,0.16524266585398478,-0.004289091382892393,0.07150969628451792,-0.015813492221216544
6,17,-0.24129763236566773,-0.022067578485297362,-0.1254382126957525,0.04992426117197946,0.1639540507713035,-0.0077432276158960365,0.07510658004566584,-0.014605651407854092
6,18,-0.24178005837771824,-0.022685644274585613,-0.12055903151142851,0.05144265762094056,0.16244578824792236,-0.009459152744076101,0.07836128076943444,-0.013403593405285503
6,19,-0.24200131848736928,-0.022997070201876076,-0.11581943490949693,0.05316563669293361,0.16066036540041204,-0.009494390908849968,0.08118216570736925,-0.012229929703807783
6,20,-0.24194699646172277,-0.022955481444752072,-0.11123127649652848,0.05504495008677435,0.15854822543457867,-0.007941034556585774,0.08349113355014602,-0.011105612712027558
6,21,-0.24160568915724026,-0.02252821902249904,-0.10680268354449475,0.05703074597637126,0.15606933709009885,-0.004923694886922956,0.08522528766497278,-0.010049336525333791
